0.12564301490784 0.11443078517914 0.11063246428967 0.10220866650343 0.093557089567184 0.08800633251667 0.090330727398396 0.094863772392273 0.098728537559509 0.097220622003078 0.083188511431217 0.069450967013836 0.4639453291893 0.59397172927856 0.58494317531586 0.52451932430267 0.36588028073311 0.41365137696266 0.53028911352158 0.5089236497879 0.46849757432938 0.45924392342567 0.56390988826752 0.47943115234375 0.49446427822113 0.66874098777771 0.46479314565659 0.60933583974838 0.88116651773453 0.65409970283508 0.93565201759338 0.17523194849491 
0.1760226637125 0.17808623611927 0.18034966289997 0.15707711875439 0.11083695292473 0.081906974315643 0.11649496108294 0.15557388961315 0.20686350762844 0.23495610058308 0.21882745623589 0.19461369514465 0.52759861946106 0.63614290952682 0.63770985603333 0.57637631893158 0.57448196411133 0.52241259813309 0.48676517605782 0.57778161764145 0.5237939953804 0.53859996795654 0.46453383564949 0.50917088985443 0.58240872621536 0.19685220718384 0.078825101256371 0.1168390288949 0.89792662858963 0.87507373094559 0.91967034339905 0.18229106068611 
0.16179232299328 0.17170368134975 0.18207950890064 0.16009253263474 0.10887034237385 0.074308648705482 0.10309353470802 0.13591812551022 0.180668592453 0.2052000015974 0.19126985967159 0.17278873920441 0.43260055780411 0.61810785531998 0.55255478620529 0.46851181983948 0.46528896689415 0.54620939493179 0.53484719991684 0.56225961446762 0.5885134935379 0.57001793384552 0.58379143476486 0.56851691007614 0.54265147447586 0.16075558960438 0.22904768586159 0.24092617630959 0.91958314180374 0.86888551712036 0.92129564285278 0.16875499486923 
0.049442183226347 0.057192966341972 0.064676254987717 0.05738179013133 0.042997352778912 0.031843014061451 0.034056272357702 0.037313126027584 0.044192511588335 0.048318061977625 0.047069534659386 0.044922683387995 0.40143406391144 0.45349594950676 0.61090624332428 0.46642309427261 0.47401627898216 0.41917753219604 0.41397666931152 0.51214265823364 0.58667939901352 0.51121556758881 0.50736522674561 0.57605391740799 0.49752792716026 0.48797416687012 0.52331399917603 0.32849723100662 0.96104371547699 0.86554765701294 0.9247972369194 0.19818159937859 
0.22826582193375 0.34443855285645 0.46762117743492 0.42798668146133 0.2404208779335 0.080685503780842 0.042824361473322 0.011245343834162 0.013758611865342 0.035765577107668 0.092925533652306 0.15357613563538 0.47119399905205 0.65082383155823 0.5955246090889 0.46246883273125 0.52851247787476 0.50979739427567 0.46432000398636 0.50160282850266 0.54871279001236 0.51117759943008 0.58893871307373 0.58964884281158 0.42710798978806 0.17267081141472 0.057738095521927 0.27188223600388 0.79633575677872 0.79485577344894 0.91385930776596 0.32574290037155 
0.27216574549675 0.41744032502174 0.57376801967621 0.52485859394073 0.29616591334343 0.10005851835012 0.047894056886435 0.0037056736182421 0.0038271569646895 0.029614094644785 0.10165752470493 0.17806029319763 0.53818047046661 0.40462100505829 0.49520364403725 0.37646976113319 0.37973323464394 0.47167578339577 0.42294508218765 0.46844887733459 0.4585380256176 0.52750712633133 0.53157150745392 0.55706423521042 0.53082650899887 0.2480603158474 0.15654672682285 0.076220631599426 0.76518887281418 0.72833186388016 0.91337239742279 0.34778663516045 
0.068316675722599 0.072269558906555 0.080545917153358 0.062919743359089 0.054636605083942 0.049927931278944 0.059243321418762 0.070569820702076 0.087520286440849 0.094299256801605 0.082279041409492 0.068565547466278 0.53198790550232 0.42215386033058 0.46141469478607 0.43898025155067 0.5386489033699 0.46025729179382 0.54391795396805 0.49744173884392 0.57032281160355 0.55581766366959 0.53472757339478 0.54065257310867 0.57183694839478 0.51273357868195 0.39732149243355 0.30755656957626 0.96496248245239 0.83883816003799 0.92471104860306 0.17154161632061 
0.21967726945877 0.19285427033901 0.16697382926941 0.13674345612526 0.10634853690863 0.09333647787571 0.14722299575806 0.21344713866711 0.31178638339043 0.38675865530968 0.41217401623726 0.32295149564743 0.75978666543961 0.73493987321854 0.32945984601974 0.56678396463394 0.60050016641617 0.58028483390808 0.45259428024292 0.56359040737152 0.43752586841583 0.65394175052643 0.6782683134079 0.53016889095306 0.52330839633942 0.31449076533318 0.1237727701664 0.19758012890816 0.72389006614685 0.71464836597443 0.90639179944992 0.37650325894356 
0.046731814742088 0.064870052039623 0.08475936204195 0.12902422249317 0.089026607573032 0.040247172117233 0.032406896352768 0.029657335951924 0.028468668460846 0.027851207181811 0.029032804071903 0.023893669247627 0.57470703125 0.55084276199341 0.51169323921204 0.56225204467773 0.43632385134697 0.49124199151993 0.50659501552582 0.50414687395096 0.46986600756645 0.54992973804474 0.53956514596939 0.46855521202087 0.51189810037613 0.47382479906082 0.37952092289925 0.43384599685669 0.93588411808014 0.86912274360657 0.92600458860397 0.124297529459 
0.20746776461601 0.29688569903374 0.39117747545242 0.3532449901104 0.19540764391422 0.06256902217865 0.037065345793962 0.016472026705742 0.021621199324727 0.042764898389578 0.092854484915733 0.14523473381996 0.52662932872772 0.45277366042137 0.58265268802643 0.47368827462196 0.60340839624405 0.39505860209465 0.45620021224022 0.49200323224068 0.62312150001526 0.62851184606552 0.58234792947769 0.66743022203445 0.60126739740372 0.39994576573372 0.12148923426867 0.35655510425568 0.9492626786232 0.87072801589966 0.9246152639389 0.25305399298668 
