-6.955706787110000278e+02 1.206083450320000026e+02 -5.275126647950000347e+01 5.468363285059999690e+00 -9.501952171330000141e+00 -1.074640083309999916e+01 -9.813776969910000147e+00 -1.018996047969999985e+01 -4.424143791199999676e+00 -9.635828971860000536e+00 -9.014266967770000250e+00 7.232194423680000206e+00 3.481226444239999829e+00
-7.873662109379999947e+02 1.206455764770000059e+02 -3.754572296140000276e+01 -1.102699637409999989e+00 -6.761100292210000084e+00 -1.511729717250000071e+01 -4.905639648440000222e+00 -3.861151695249999793e+00 4.017671108250000067e+00 -4.917037487029999987e+00 -2.754147768020000164e+00 1.331467723849999985e+01 4.819091320040000070e+00
-8.393602294920000304e+02 1.080349273679999982e+02 -2.188873481750000138e+01 -3.946774005890000048e+00 4.249010086060000191e+00 4.942557811740000417e+00 2.546930611129999966e-01 -4.826320648190000284e+00 1.348999309539999913e+01 3.383047580720000003e+00 5.319480895999999959e+00 1.141524887079999928e+01 1.392203688619999991e+00
-7.541162719730000390e+02 1.265728301999999985e+02 -2.767983627319999940e+01 6.216990470889999898e+00 6.055635929110000149e+00 3.623392820359999877e+00 -2.990964651110000094e+00 -9.348234176640000115e+00 7.774275779719999946e+00 -3.829259157180000095e+00 -1.005041790009999936e+01 5.174108028410000060e+00 5.494468808169999940e-01
-7.069191894529999445e+02 1.020283966060000012e+02 -7.387017059330000279e+01 -1.053044795990000004e+01 -2.050061988830000104e+01 -1.848832511899999886e+01 -2.732605218889999854e+00 -2.044135145839999848e-02 1.296720123290000082e+01 8.940412521360000753e+00 4.106259346009999867e+00 1.125772666930000021e+01 -1.829511046409999953e+00
-7.583558959959999584e+02 1.334375305179999884e+02 -5.168759536740000016e+01 9.264547348020000683e+00 -5.275977134699999738e+00 -6.244073390959999692e+00 -8.550489425660000364e+00 -3.261129617689999982e+00 3.391032695769999883e+00 -7.506338119509999629e+00 -9.037429809569999861e+00 6.799814224240000371e+00 1.641796708110000003e+00
-7.515625610350000443e+02 1.076955642700000055e+02 -6.571311187739999582e+01 -6.130583763119999752e+00 -2.062261009219999863e+01 -7.008722782140000440e+00 3.296940803530000075e+00 4.494503021239999896e+00 1.006678199769999971e+01 -2.437511235479999927e-01 -8.443017959589999677e+00 1.832993507389999976e+01 1.666412734989999933e+01
-8.291765747069999861e+02 1.963027648929999884e+02 -5.848932266239999933e+01 -1.333057761190000079e+00 -2.164396524429999857e+00 -1.042179012299999918e+01 -1.002748107909999931e+01 -2.997540950779999935e+00 9.356883168220000435e-01 -7.199287414549999653e+00 -1.261244583130000052e+01 7.138334274290000003e+00 4.377733707430000010e+00
-7.655436401370000112e+02 1.348762512209999898e+02 -5.748874282839999950e+01 1.066443634029999998e+01 -5.966137886050000283e+00 -3.036687135699999818e+00 -7.445239067080000162e+00 -3.186225175860000203e+00 7.417383790020000145e-01 -9.586584091189999768e+00 -1.106617832180000072e+01 9.014011383059999716e+00 1.910234689709999989e+00
-9.727305908199999749e+02 1.518086700439999959e+02 -1.729820823669999896e+01 1.212245559690000007e+01 1.447301864619999989e+01 7.263889312739999937e+00 4.226112365719999708e+00 1.496120333669999969e+00 6.184338569640000394e+00 -2.356423616409999866e+00 -1.303549766539999988e+00 1.276915359500000058e+01 2.247466087339999863e+00
