-731.031494141,94.7723999023,2.11906766891,32.3721847534,31.3517894745,0.106530316174,-11.7356863022,-12.7455635071,-10.0349559784,-10.3475608826,-14.2486143112,-15.0263185501,-8.68902111053,0
-643.237121582,190.826553345,5.90457487106,31.4785499573,-14.1268405914,-2.99153447151,-11.9107875824,-4.30581569672,-23.0015506744,18.4245204926,-12.6874294281,2.50104546547,-9.13975048065,0
-745.748718262,188.804946899,28.0283870697,36.3407020569,10.2028913498,15.1991357803,-3.45394849777,2.53917193413,-1.62892222404,11.1277914047,-0.668946385384,3.83837151527,-2.06463050842,0
-796.587585449,162.723709106,88.5702438354,47.036819458,24.7516098022,23.7423725128,5.46902561188,21.1545505524,14.814081192,13.2690725327,4.56121301651,1.0404137373,-1.58399653435,0
-1000.47662354,115.542098999,35.8632659912,45.0574417114,20.4417572021,20.1556873322,8.21084022522,11.3315219879,10.6066074371,5.69775724411,-0.0513588786125,1.50644779205,-2.2774913311,0
-659.343017578,173.397766113,-60.5539321899,29.3422832489,14.2812290192,17.1092777252,-5.94232940674,1.84511697292,5.38756227493,4.01379871368,-8.59963321686,-10.8294019699,-12.4600753784,0
-646.790710449,159.242706299,-42.5352363586,46.0987243652,20.5892333984,22.2292518616,0.105819627643,7.65139770508,2.23624253273,9.59200572968,-4.12580633163,-15.3743524551,-17.8581504822,0
-590.640441895,171.755264282,-55.4355430603,50.9011077881,18.6390514374,22.3297214508,-0.272875696421,7.98357439041,10.3642644882,15.5129585266,1.19710111618,-12.577044487,-21.3693180084,0
-581.108276367,181.056427002,-62.2762374878,41.722618103,-0.752447843552,15.6462287903,0.631986320019,16.6367397308,24.0588359833,25.4030380249,7.66780567169,-12.0601596832,-26.4269866943,0
-572.462890625,181.698272705,-70.6011734009,42.9618873596,3.95096325874,14.6761074066,-0.288532614708,10.8146104813,16.1894245148,21.8215885162,13.904378891,-1.98490560055,-17.789773941,0
-585.633911133,174.341674805,-67.1050643921,52.1596679688,12.9293241501,19.7101306915,6.6181602478,18.5745372772,20.4398536682,19.8331680298,7.63777589798,-5.60208129883,-17.0267429352,0
-603.93145752,180.526794434,-62.2218780518,57.010925293,18.8102073669,22.9511909485,8.56820964813,21.7859287262,23.0232639313,21.3150005341,8.30465126038,-11.2568330765,-23.1500225067,0
-566.39654541,173.947723389,-65.8283081055,45.6533279419,7.80036067963,14.8126773834,0.355515539646,11.9688148499,22.3916530609,14.2364034653,14.3040771484,-4.35686349869,-12.2045650482,0
-541.567810059,157.320480347,-81.8009796143,57.4418487549,4.6938867569,9.07604885101,3.63643097878,5.88498210907,20.5482616425,18.7668266296,11.7212924957,0.78171980381,-6.87906122208,0
-550.557067871,162.074829102,-69.4189300537,73.383972168,10.7304868698,1.529479146,4.88968706131,-6.42339944839,1.79416513443,-10.6622800827,-14.4546375275,-5.95902824402,-11.3441314697,0
-512.81829834,144.057922363,-74.7318267822,61.24376297,-0.997587919235,-4.58853673935,6.69655895233,-4.91488599777,11.3513307571,0.374399870634,-12.9904985428,-0.0335532128811,-9.81429958344,0
-538.898864746,156.258590698,-63.7320594788,70.9363937378,3.87963104248,6.04832553864,10.8132095337,-0.646536648273,14.0876560211,-1.21217048168,-13.1926803589,1.07454788685,-7.95473909378,0
-514.313903809,146.291885376,-76.029083252,64.3154373169,-2.45135879517,3.90353417397,11.8158607483,0.659021258354,15.0402164459,0.0570523105562,-8.61549568176,-6.02560424805,-7.43133497238,0
-528.048950195,155.246582031,-84.7549972534,62.3888702393,2.66054797173,3.57802820206,3.79660987854,0.618961334229,13.6605539322,1.7352180481,-11.163980484,-6.23670721054,-9.46024703979,0
-502.148101807,110.035385132,-79.8322525024,58.7876701355,19.2113132477,-14.5469837189,11.9848003387,1.64500963688,8.40288543701,-0.0212929639965,-12.9319667816,-6.86162424088,-19.7613868713,0
-494.340270996,106.244613647,-78.0464401245,57.3028526306,15.6301441193,-16.0996284485,11.2535533905,2.56386065483,12.7508964539,4.41084861755,-6.7349114418,0.381568878889,-10.6257514954,0
-485.654785156,108.486686707,-74.2390365601,57.7929267883,7.47149372101,-16.4805545807,13.9525289536,4.66960430145,15.9868583679,0.894467711449,-9.80124950409,-5.56317234039,-11.73204422,0
-498.13583374,102.110389709,-73.1792068481,71.3755722046,20.3739242554,-4.3026342392,16.1237602234,2.49131011963,12.1402978897,-2.79824328423,-9.89191436768,-5.86363363266,-15.3404397964,0
-503.472564697,101.666679382,-85.1895828247,67.3429870605,13.5426464081,4.56309127808,18.7584400177,6.56020975113,14.3606958389,0.541062891483,-3.24200177193,1.82982683182,-8.49796676636,0
-506.247314453,122.543395996,-80.716217041,63.2171478271,2.12641572952,10.4372634888,12.314455986,5.374335289,13.2948646545,0.959657907486,-8.63316631317,-5.60522556305,-18.1962490082,0
-539.112365723,152.682495117,-59.7425460815,73.4692764282,9.28202152252,8.42901992798,2.05515670776,-4.54005479813,10.365187645,3.52716875076,-8.43457126617,-13.3341522217,-28.9984588623,0
-521.609069824,139.426300049,-66.1090240479,70.0727996826,5.51913690567,9.51468467712,5.06200408936,-1.31934189796,10.6558418274,3.62678170204,-6.88559055328,-6.18120574951,-21.8477954865,0
-509.25402832,127.136512756,-78.0436859131,64.1114120483,4.24703454971,6.55981731415,6.53542089462,-4.40723180771,9.58448791504,0.798979461193,-13.663520813,-8.79417896271,-16.3075313568,0
-494.41229248,121.942359924,-75.0662612915,49.1312255859,10.1009635925,1.3670156002,9.25613880157,4.35839891434,11.1854352951,0.751422166824,-10.5463895798,-2.78770160675,-14.4134817123,0
